Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2820,CA-2024-515113,2024-04-04,2024-04-04,Same Day,CMA-00011,Martin Consulting #2,Corporate,United States,Wilmington,Delaware,19801,East,FUR-FU-10000105,Furniture,Furnishings,Furnishings SKU-015 (Premium Quality),3.56,2,0.6,-3.56
2821,CA-2024-176222,2024-04-05,2024-04-10,Standard Class,CKA-00078,Karen Martinez,Consumer,United States,Cleveland,Ohio,44114,East,OFF-ST-10000248,Office Supplies,Storage,Storage SKU-008 (Premium Quality),41.18,8,0.2,0.0
2822,CA-2024-372869,2024-04-06,2024-04-10,Second Class,CMA-00067,Mary Brown,Consumer,United States,Minneapolis,Minnesota,55401,Central,OFF-PA-10000221,Office Supplies,Paper,Paper SKU-011 (Premium Quality),4.93,1,0.0,1.97
2823,CA-2024-536896,2024-04-06,2024-04-06,Same Day,CMI-00001,Michael Smith,Consumer,United States,Tampa,Florida,33602,South,OFF-PA-10000237,Office Supplies,Paper,Paper SKU-027 (Premium Quality),31.92,8,0.2,7.98
2824,CA-2024-256574,2024-04-07,2024-04-10,Second Class,CSA-00142,Sarah Moore,Consumer,United States,Indianapolis,Indiana,46201,Central,OFF-BI-10000164,Office Supplies,Binders,Binders SKU-014 (Premium Quality),12.46,2,0.0,4.36
2825,CA-2024-194432,2024-04-07,2024-04-09,First Class,HCH-00063,Charlie Garcia,Home Office,United States,San Francisco,California,94110,West,OFF-AR-10000203,Office Supplies,Art,Art SKU-023 (Premium Quality),7.81,3,0.0,2.34
2826,CA-2024-637129,2024-04-07,2024-04-09,First Class,HBO-00017,Bob Smith,Home Office,United States,Saint Louis,Missouri,63101,Central,FUR-CH-10000056,Furniture,Chairs,Chairs SKU-026 (Premium Quality),176.56,8,0.3,-37.84
2827,CA-2024-387348,2024-04-07,2024-04-10,Second Class,HIA-00024,Ian Anderson,Home Office,United States,Detroit,Michigan,48201,Central,TEC-MA-10000451,Technology,Machines,Machines SKU-001 (Premium Quality),1460.86,7,0.0,321.39
2828,CA-2024-868394,2024-04-08,2024-04-09,First Class,CTA-00084,Taylor Logistics #5,Corporate,United States,Portland,Oregon,97201,West,OFF-FA-10000384,Office Supplies,Fasteners,Fasteners SKU-024 (Premium Quality),5.85,4,0.0,1.76
2829,CA-2024-503415,2024-04-08,2024-04-11,Standard Class,CSM-00010,Smith Corp #8,Corporate,United States,Louisville,Kentucky,40202,South,OFF-LA-10000356,Office Supplies,Labels,Labels SKU-026 (Premium Quality),13.08,10,0.2,3.27
2830,CA-2024-354591,2024-04-08,2024-04-10,First Class,CMI-00080,Michael Anderson,Consumer,United States,Virginia Beach,Virginia,23451,South,OFF-SU-10000286,Office Supplies,Supplies,Supplies SKU-016 (Premium Quality),21.66,3,0.2,-1.35
2831,CA-2024-992562,2024-04-08,2024-04-10,First Class,HET-00104,Ethan Martin,Home Office,United States,Columbus,Ohio,43215,East,OFF-AR-10000191,Office Supplies,Art,Art SKU-011 (Premium Quality),4.77,5,0.1,1.06
2832,CA-2024-137399,2024-04-08,2024-04-10,Second Class,CTH-00036,Thomas & Sons #9,Corporate,United States,Chicago,Illinois,60611,Central,FUR-CH-10000058,Furniture,Chairs,Chairs SKU-028 (Premium Quality),70.93,3,0.3,-15.2
2833,CA-2024-784532,2024-04-09,2024-04-11,First Class,CRO-00025,Robert Jackson,Consumer,United States,Chicago,Illinois,60611,Central,OFF-LA-10000347,Office Supplies,Labels,Labels SKU-017 (Premium Quality),8.55,5,0.1,2.85
2834,CA-2024-677277,2024-04-09,2024-04-14,Standard Class,HHA-00070,Hannah Wilson,Home Office,United States,San Antonio,Texas,78201,Central,OFF-EN-10000321,Office Supplies,Envelopes,Envelopes SKU-021 (Premium Quality),3.51,4,0.1,0.98
2835,CA-2024-883504,2024-04-10,2024-04-11,First Class,HDI-00022,Diana Martin,Home Office,United States,Saint Louis,Missouri,63101,Central,OFF-AP-10000133,Office Supplies,Appliances,Appliances SKU-013 (Premium Quality),95.7,10,0.3,-6.83
2836,CA-2024-641538,2024-04-10,2024-04-11,First Class,HPE-00066,Penelope Moore,Home Office,United States,Phoenix,Arizona,85001,West,OFF-ST-10000267,Office Supplies,Storage,Storage SKU-027 (Premium Quality),31.08,2,0.0,6.22
2837,CA-2024-416191,2024-04-10,2024-04-11,First Class,HJU-00112,Julia Martin,Home Office,United States,Charlotte,North Carolina,28202,South,FUR-CH-10000032,Furniture,Chairs,Chairs SKU-002 (Premium Quality),48.83,5,0.2,-3.05
2838,CA-2024-252780,2024-04-11,2024-04-14,Standard Class,CWH-00047,White & Sons #7,Corporate,United States,Indianapolis,Indiana,46201,Central,FUR-FU-10000103,Furniture,Furnishings,Furnishings SKU-013 (Premium Quality),8.05,3,0.6,-8.04
2839,CA-2024-548780,2024-04-11,2024-04-12,First Class,CJO-00148,Joseph Taylor,Consumer,United States,Virginia Beach,Virginia,23451,South,TEC-CO-10000481,Technology,Copiers,Copiers SKU-001 (Premium Quality),503.39,7,0.1,195.76
2840,CA-2024-354148,2024-04-11,2024-04-14,Standard Class,CMO-00105,Moore Industries #7,Corporate,United States,Dallas,Texas,75201,Central,OFF-PA-10000227,Office Supplies,Paper,Paper SKU-017 (Premium Quality),8.76,10,0.3,1.25
2841,CA-2024-969856,2024-04-12,2024-04-14,First Class,CSA-00142,Sarah Moore,Consumer,United States,Los Angeles,California,90036,West,FUR-CH-10000033,Furniture,Chairs,Chairs SKU-003 (Premium Quality),101.17,8,0.3,-21.68
2842,CA-2024-729602,2024-04-12,2024-04-12,Same Day,CJO-00141,John Johnson,Consumer,United States,Pittsburgh,Pennsylvania,15213,East,OFF-FA-10000367,Office Supplies,Fasteners,Fasteners SKU-007 (Premium Quality),2.03,4,0.0,0.61
2843,CA-2024-537094,2024-04-13,2024-04-15,Second Class,HHA-00078,Hannah Brown,Home Office,United States,Jacksonville,Florida,32202,South,OFF-ST-10000264,Office Supplies,Storage,Storage SKU-024 (Premium Quality),31.59,3,0.0,6.32
2844,CA-2024-858751,2024-04-14,2024-04-14,Same Day,HNO-00048,Nora Martin,Home Office,United States,Columbus,Ohio,43215,East,OFF-BI-10000153,Office Supplies,Binders,Binders SKU-003 (Premium Quality),27.42,9,0.4,-2.29
2845,CA-2024-115270,2024-04-14,2024-04-16,First Class,CJO-00113,Johnson LLC #9,Corporate,United States,Pittsburgh,Pennsylvania,15213,East,OFF-FA-10000363,Office Supplies,Fasteners,Fasteners SKU-003 (Premium Quality),0.22,1,0.1,0.05
2846,CA-2024-226592,2024-04-14,2024-04-16,Second Class,CTA-00148,Taylor Logistics #6,Corporate,United States,Portland,Oregon,97201,West,TEC-PH-10000404,Technology,Phones,Phones SKU-014 (Premium Quality),33.99,2,0.0,10.19
2847,CA-2024-406164,2024-04-14,2024-04-16,First Class,HLA-00038,Laura Williams,Home Office,United States,Albany,New York,12203,East,TEC-MA-10000463,Technology,Machines,Machines SKU-013 (Premium Quality),181.17,4,0.0,39.86
2848,CA-2024-960481,2024-04-15,2024-04-17,Second Class,CWH-00117,White & Sons #6,Corporate,United States,Saint Louis,Missouri,63101,Central,OFF-EN-10000309,Office Supplies,Envelopes,Envelopes SKU-009 (Premium Quality),4.18,4,0.0,1.46
2849,CA-2024-856566,2024-04-15,2024-04-15,Same Day,HIA-00049,Ian Martinez,Home Office,United States,Houston,Texas,77002,Central,FUR-TA-10000067,Furniture,Tables,Tables SKU-007 (Premium Quality),357.84,10,0.4,-190.85
2850,CA-2024-773870,2024-04-16,2024-04-16,Same Day,CJO-00132,Jones Group #4,Corporate,United States,Virginia Beach,Virginia,23451,South,FUR-CH-10000032,Furniture,Chairs,Chairs SKU-002 (Premium Quality),72.58,7,0.0,10.89
2851,CA-2024-190382,2024-04-17,2024-04-22,Standard Class,CJO-00029,John Garcia,Consumer,United States,San Diego,California,92109,West,OFF-AR-10000203,Office Supplies,Art,Art SKU-023 (Premium Quality),23.82,7,0.0,7.15
2852,CA-2024-438770,2024-04-19,2024-04-23,Second Class,CGA-00059,Garcia Bros #4,Corporate,United States,Baltimore,Maryland,21201,East,TEC-AC-10000445,Technology,Accessories,Accessories SKU-025 (Premium Quality),20.52,7,0.0,6.56
2853,CA-2024-777693,2024-04-19,2024-04-19,Same Day,CDA-00086,Davis Ltd #7,Corporate,United States,Denver,Colorado,80202,West,OFF-SU-10000295,Office Supplies,Supplies,Supplies SKU-025 (Premium Quality),3.09,2,0.0,0.46
2854,CA-2024-351457,2024-04-20,2024-04-21,First Class,CTH-00092,Thomas & Sons #6,Corporate,United States,Phoenix,Arizona,85001,West,OFF-AP-10000123,Office Supplies,Appliances,Appliances SKU-003 (Premium Quality),63.38,5,0.0,15.84
2855,CA-2024-531694,2024-04-20,2024-04-24,Second Class,HAL-00014,Alice Jackson,Home Office,United States,Philadelphia,Pennsylvania,19104,East,OFF-SU-10000296,Office Supplies,Supplies,Supplies SKU-026 (Premium Quality),58.33,4,0.0,8.75
2856,CA-2024-909144,2024-04-21,2024-04-22,First Class,HSA-00003,Samuel Martin,Home Office,United States,Philadelphia,Pennsylvania,19104,East,OFF-FA-10000377,Office Supplies,Fasteners,Fasteners SKU-017 (Premium Quality),1.4,1,0.0,0.42
2857,CA-2024-781966,2024-04-21,2024-04-23,First Class,CMI-00096,Miller Enterprise #2,Corporate,United States,Seattle,Washington,98103,West,OFF-BI-10000176,Office Supplies,Binders,Binders SKU-026 (Premium Quality),21.44,3,0.0,7.5
2858,CA-2024-336273,2024-04-21,2024-04-27,Standard Class,HFI-00134,Fiona Wilson,Home Office,United States,Denver,Colorado,80202,West,OFF-PA-10000223,Office Supplies,Paper,Paper SKU-013 (Premium Quality),6.93,4,0.0,2.77
2859,CA-2024-477208,2024-04-21,2024-04-25,Standard Class,CGA-00059,Garcia Bros #4,Corporate,United States,Indianapolis,Indiana,46201,Central,OFF-SU-10000292,Office Supplies,Supplies,Supplies SKU-022 (Premium Quality),13.04,1,0.0,1.96
2860,CA-2024-548266,2024-04-21,2024-04-22,First Class,CBR-00110,Brown Co #7,Corporate,United States,Nashville,Tennessee,37203,South,FUR-FU-10000096,Furniture,Furnishings,Furnishings SKU-006 (Premium Quality),12.35,4,0.0,2.47
2861,CA-2024-395565,2024-04-22,2024-04-25,Second Class,HPE-00057,Penelope Davis,Home Office,United States,Newark,New Jersey,07102,East,OFF-PA-10000233,Office Supplies,Paper,Paper SKU-023 (Premium Quality),4.38,3,0.1,1.46
2862,CA-2024-733897,2024-04-22,2024-04-24,Second Class,CSU-00077,Susan Smith,Consumer,United States,Dallas,Texas,75201,Central,OFF-FA-10000372,Office Supplies,Fasteners,Fasteners SKU-012 (Premium Quality),2.21,2,0.0,0.66
2863,CA-2024-531225,2024-04-22,2024-04-25,Second Class,CGA-00131,Garcia Bros #7,Corporate,United States,Chicago,Illinois,60611,Central,OFF-LA-10000345,Office Supplies,Labels,Labels SKU-015 (Premium Quality),0.43,2,0.0,0.17
2864,CA-2024-932378,2024-04-23,2024-04-26,Second Class,HFI-00025,Fiona Lee,Home Office,United States,Milwaukee,Wisconsin,53202,Central,TEC-PH-10000403,Technology,Phones,Phones SKU-013 (Premium Quality),172.99,6,0.2,21.62
2865,CA-2024-352626,2024-04-23,2024-04-29,Standard Class,HGE-00009,George Hernandez,Home Office,United States,Saint Louis,Missouri,63101,Central,FUR-FU-10000112,Furniture,Furnishings,Furnishings SKU-022 (Premium Quality),26.79,9,0.5,-16.08
2866,CA-2024-148140,2024-04-23,2024-04-23,Same Day,HPE-00041,Penelope Brown,Home Office,United States,Charlotte,North Carolina,28202,South,FUR-CH-10000035,Furniture,Chairs,Chairs SKU-005 (Premium Quality),73.9,9,0.6,-83.13
2867,CA-2024-872226,2024-04-23,2024-04-25,First Class,HQU-00039,Quinn Martinez,Home Office,United States,Raleigh,North Carolina,27601,South,OFF-EN-10000306,Office Supplies,Envelopes,Envelopes SKU-006 (Premium Quality),2.22,1,0.0,0.78
2868,CA-2024-684606,2024-04-24,2024-04-25,First Class,HHA-00069,Hannah Taylor,Home Office,United States,Miami,Florida,33139,South,OFF-ST-10000260,Office Supplies,Storage,Storage SKU-020 (Premium Quality),47.21,4,0.0,9.45
2869,CA-2024-709182,2024-04-24,2024-04-24,Same Day,CJO-00030,Johnson LLC #2,Corporate,United States,San Diego,California,92109,West,OFF-AR-10000185,Office Supplies,Art,Art SKU-005 (Premium Quality),6.16,5,0.2,0.77
2870,CA-2024-707135,2024-04-24,2024-04-25,First Class,CJA-00082,Jackson Global #5,Corporate,United States,Austin,Texas,78701,Central,OFF-SU-10000293,Office Supplies,Supplies,Supplies SKU-023 (Premium Quality),43.89,3,0.0,6.58
2871,CA-2024-798229,2024-04-24,2024-04-27,Standard Class,CJO-00100,Joseph Smith,Consumer,United States,Pittsburgh,Pennsylvania,15213,East,FUR-FU-10000119,Furniture,Furnishings,Furnishings SKU-029 (Premium Quality),19.97,5,0.0,3.99
2872,CA-2024-414777,2024-04-24,2024-04-28,Second Class,CMA-00124,Martin & Co #4,Corporate,United States,Virginia Beach,Virginia,23451,South,TEC-MA-10000465,Technology,Machines,Machines SKU-015 (Premium Quality),1137.35,6,0.2,28.44
2873,CA-2024-219787,2024-04-24,2024-04-26,Second Class,CJO-00041,Jones Group #7,Corporate,United States,San Diego,California,92109,West,FUR-BO-10000019,Furniture,Bookcases,Bookcases SKU-019 (Premium Quality),212.5,8,0.4,-99.17
2874,CA-2024-116332,2024-04-25,2024-04-27,First Class,CDA-00005,Davis Ltd #6,Corporate,United States,Cleveland,Ohio,44114,East,FUR-FU-10000107,Furniture,Furnishings,Furnishings SKU-017 (Premium Quality),54.08,9,0.4,-18.03
2875,CA-2024-929588,2024-04-25,2024-04-25,Same Day,CTH-00064,Thomas Jackson,Consumer,United States,Richmond,Virginia,23219,South,FUR-TA-10000090,Furniture,Tables,Tables SKU-030 (Premium Quality),60.72,2,0.5,-51.01
2876,CA-2024-557067,2024-04-25,2024-04-28,Second Class,CBR-00046,Brown Co #6,Corporate,United States,Richmond,Virginia,23219,South,OFF-SU-10000284,Office Supplies,Supplies,Supplies SKU-014 (Premium Quality),10.61,9,0.3,-2.27
2877,CA-2024-172183,2024-04-25,2024-04-29,Standard Class,CJO-00148,Joseph Taylor,Consumer,United States,Wilmington,Delaware,19801,East,FUR-TA-10000071,Furniture,Tables,Tables SKU-011 (Premium Quality),116.75,8,0.5,-98.06
2878,CA-2024-434164,2024-04-26,2024-04-29,Standard Class,CRO-00127,Robert Garcia,Consumer,United States,Raleigh,North Carolina,27601,South,OFF-LA-10000342,Office Supplies,Labels,Labels SKU-012 (Premium Quality),1.52,6,0.0,0.61
2879,CA-2024-891802,2024-04-26,2024-04-29,Second Class,CSM-00020,Smith Corp #9,Corporate,United States,Minneapolis,Minnesota,55401,Central,FUR-FU-10000111,Furniture,Furnishings,Furnishings SKU-021 (Premium Quality),19.83,4,0.3,-2.83
2880,CA-2024-414205,2024-04-26,2024-04-27,First Class,CBA-00087,Barbara Jackson,Consumer,United States,Cleveland,Ohio,44114,East,TEC-PH-10000405,Technology,Phones,Phones SKU-015 (Premium Quality),52.64,3,0.0,15.79
2881,CA-2024-369314,2024-04-26,2024-04-26,Same Day,CKA-00037,Karen Miller,Consumer,United States,Pittsburgh,Pennsylvania,15213,East,TEC-AC-10000427,Technology,Accessories,Accessories SKU-007 (Premium Quality),31.92,2,0.0,10.21
2882,CA-2024-461811,2024-04-26,2024-04-26,Same Day,CTA-00055,Taylor Logistics #1,Corporate,United States,Wilmington,Delaware,19801,East,FUR-CH-10000054,Furniture,Chairs,Chairs SKU-024 (Premium Quality),138.9,6,0.3,-29.76
2883,CA-2024-584107,2024-04-26,2024-04-28,First Class,CTH-00036,Thomas Williams,Consumer,United States,Austin,Texas,78701,Central,FUR-FU-10000110,Furniture,Furnishings,Furnishings SKU-020 (Premium Quality),53.26,10,0.3,-7.61
2884,CA-2024-770538,2024-04-27,2024-04-28,First Class,HHA-00070,Hannah Wilson,Home Office,United States,Tampa,Florida,33602,South,OFF-EN-10000328,Office Supplies,Envelopes,Envelopes SKU-028 (Premium Quality),7.94,10,0.3,0.57
2885,CA-2024-380937,2024-04-27,2024-04-29,Second Class,HCH-00068,Charlie Wilson,Home Office,United States,Dallas,Texas,75201,Central,FUR-FU-10000117,Furniture,Furnishings,Furnishings SKU-027 (Premium Quality),5.1,3,0.4,-1.69
2886,CA-2024-199371,2024-04-27,2024-04-27,Same Day,CWI-00019,Wilson Holdings #9,Corporate,United States,Cleveland,Ohio,44114,East,TEC-MA-10000451,Technology,Machines,Machines SKU-001 (Premium Quality),246.32,7,0.2,6.16
2887,CA-2024-658136,2024-04-28,2024-04-28,Same Day,CRO-00085,Robert Jackson,Consumer,United States,Las Vegas,Nevada,89101,West,FUR-TA-10000072,Furniture,Tables,Tables SKU-012 (Premium Quality),266.64,4,0.0,21.33
2888,CA-2024-415214,2024-04-28,2024-04-28,Same Day,HNO-00012,Nora Rodriguez,Home Office,United States,Las Vegas,Nevada,89101,West,FUR-FU-10000097,Furniture,Furnishings,Furnishings SKU-007 (Premium Quality),48.41,10,0.3,-6.91
2889,CA-2024-913308,2024-04-28,2024-05-04,Standard Class,CLI-00135,Linda Jackson,Consumer,United States,Columbus,Ohio,43215,East,TEC-AC-10000442,Technology,Accessories,Accessories SKU-022 (Premium Quality),106.89,8,0.2,16.04
2890,CA-2024-865810,2024-04-28,2024-05-01,Standard Class,CHA-00068,Harris Group #5,Corporate,United States,Portland,Oregon,97201,West,TEC-PH-10000398,Technology,Phones,Phones SKU-008 (Premium Quality),133.39,3,0.1,29.64
2891,CA-2024-269063,2024-04-28,2024-04-30,First Class,HDI-00080,Diana Jackson,Home Office,United States,Portland,Oregon,97201,West,TEC-AC-10000450,Technology,Accessories,Accessories SKU-030 (Premium Quality),9.01,2,0.0,2.89
2892,CA-2024-294754,2024-04-28,2024-04-30,First Class,CJO-00132,Jones Group #4,Corporate,United States,Las Vegas,Nevada,89101,West,OFF-BI-10000172,Office Supplies,Binders,Binders SKU-022 (Premium Quality),9.48,8,0.3,0.68
2893,CA-2024-704875,2024-05-01,2024-05-01,Same Day,CEL-00063,Elizabeth Martin,Consumer,United States,Detroit,Michigan,48201,Central,TEC-AC-10000445,Technology,Accessories,Accessories SKU-025 (Premium Quality),113.86,10,0.2,17.08
2894,CA-2024-774220,2024-05-01,2024-05-03,Second Class,CMI-00024,Michael Taylor,Consumer,United States,Richmond,Virginia,23219,South,FUR-CH-10000049,Furniture,Chairs,Chairs SKU-019 (Premium Quality),26.13,1,0.0,3.92
2895,CA-2024-824597,2024-05-01,2024-05-01,Same Day,CMA-00018,Mary Brown,Consumer,United States,Portland,Oregon,97201,West,OFF-LA-10000331,Office Supplies,Labels,Labels SKU-001 (Premium Quality),3.36,2,0.0,1.35
2896,CA-2024-422090,2024-05-01,2024-05-03,Second Class,CJE-00126,Jessica Smith,Consumer,United States,Columbus,Ohio,43215,East,FUR-CH-10000033,Furniture,Chairs,Chairs SKU-003 (Premium Quality),128.29,7,0.1,7.12
2897,CA-2024-153903,2024-05-02,2024-05-04,First Class,CGA-00111,Garcia Bros #3,Corporate,United States,Baltimore,Maryland,21201,East,FUR-FU-10000108,Furniture,Furnishings,Furnishings SKU-018 (Premium Quality),1.72,2,0.6,-1.72
2898,CA-2024-769936,2024-05-02,2024-05-06,Second Class,HMA-00054,Marcus Martinez,Home Office,United States,Denver,Colorado,80202,West,OFF-LA-10000343,Office Supplies,Labels,Labels SKU-013 (Premium Quality),8.84,6,0.2,2.21
2899,CA-2024-899316,2024-05-02,2024-05-04,Second Class,CJE-00091,Jessica Davis,Consumer,United States,Newark,New Jersey,07102,East,FUR-BO-10000005,Furniture,Bookcases,Bookcases SKU-005 (Premium Quality),48.67,3,0.0,5.84
2900,CA-2024-723870,2024-05-03,2024-05-06,Standard Class,CJA-00064,Jackson Global #7,Corporate,United States,Jacksonville,Florida,32202,South,FUR-TA-10000083,Furniture,Tables,Tables SKU-023 (Premium Quality),358.02,10,0.4,-190.94
2901,CA-2024-428799,2024-05-03,2024-05-03,Same Day,HNO-00048,Nora Martin,Home Office,United States,Columbus,Ohio,43215,East,OFF-EN-10000320,Office Supplies,Envelopes,Envelopes SKU-020 (Premium Quality),10.78,10,0.3,0.77
2902,CA-2024-777071,2024-05-04,2024-05-11,Standard Class,CLI-00114,Linda Hernandez,Consumer,United States,San Diego,California,92109,West,TEC-PH-10000412,Technology,Phones,Phones SKU-022 (Premium Quality),232.03,8,0.2,29.0
2903,CA-2024-255863,2024-05-04,2024-05-06,First Class,HQU-00039,Quinn Martinez,Home Office,United States,Detroit,Michigan,48201,Central,TEC-MA-10000478,Technology,Machines,Machines SKU-028 (Premium Quality),176.78,2,0.0,38.89
2904,CA-2024-200839,2024-05-05,2024-05-09,Standard Class,CRO-00014,Rodriguez Partners #3,Corporate,United States,Pittsburgh,Pennsylvania,15213,East,FUR-CH-10000039,Furniture,Chairs,Chairs SKU-009 (Premium Quality),93.54,8,0.4,-38.98
2905,CA-2024-843007,2024-05-05,2024-05-05,Same Day,CWH-00117,White & Sons #6,Corporate,United States,Denver,Colorado,80202,West,OFF-ST-10000253,Office Supplies,Storage,Storage SKU-013 (Premium Quality),133.89,10,0.2,0.0
2906,CA-2024-797165,2024-05-06,2024-05-06,Same Day,HTI-00001,Tina Jackson,Home Office,United States,Boston,Massachusetts,02116,East,FUR-TA-10000081,Furniture,Tables,Tables SKU-021 (Premium Quality),119.24,10,0.4,-63.59
2907,CA-2024-487872,2024-05-06,2024-05-11,Standard Class,CEL-00134,Elizabeth Wilson,Consumer,United States,Los Angeles,California,90036,West,TEC-MA-10000475,Technology,Machines,Machines SKU-025 (Premium Quality),1444.23,6,0.0,317.73
2908,CA-2024-618854,2024-05-06,2024-05-08,First Class,CMI-00112,Michael Thomas,Consumer,United States,Milwaukee,Wisconsin,53202,Central,OFF-SU-10000282,Office Supplies,Supplies,Supplies SKU-012 (Premium Quality),33.84,5,0.1,1.88
2909,CA-2024-984202,2024-05-07,2024-05-07,Same Day,CPA-00027,Patricia Martin,Consumer,United States,Cleveland,Ohio,44114,East,OFF-FA-10000373,Office Supplies,Fasteners,Fasteners SKU-013 (Premium Quality),3.94,9,0.3,0.0
