Customer_ID,Customer_Name,Age,Gender,Occupation,Monthly_Income,Credit_Score,Join_Date
CUST-2817,Patricia Martin,26,Female,Salaried Professional,10503.42,732,2022-02-27
CUST-2818,Matthew Ramirez,34,Male,Salaried Professional,4914.11,624,2022-08-24
CUST-2819,Richard Clark,32,Female,Salaried Professional,10241.6,707,2021-05-22
CUST-2820,Matthew Scott,47,Male,Blue Collar Worker,2975.49,730,2020-07-17
CUST-2821,Paul Wright,18,Female,Retired,2270.86,685,2022-01-11
CUST-2822,Donald Perez,40,Female,Gig Economy Worker,3511.1,634,2020-03-03
CUST-2823,James Wright,36,Male,Salaried Professional,7501.25,743,2020-09-12
CUST-2824,Nancy Allen,18,Female,Salaried Professional,10109.24,586,2021-03-29
CUST-2825,Nancy Flores,27,Male,Self-Employed Business,4322.84,650,2021-11-19
CUST-2826,Andrew Thompson,50,Male,Salaried Professional,8741.28,760,2021-09-27
CUST-2827,Karen Lopez,34,Male,Self-Employed Business,12861.27,731,2021-01-12
CUST-2828,Barbara Nguyen,42,Female,Blue Collar Worker,3472.94,571,2020-03-31
CUST-2829,Matthew Moore,37,Male,Salaried Professional,6692.65,773,2020-11-14
CUST-2830,Linda Lee,48,Female,Salaried Professional,11744.49,838,2022-02-11
CUST-2831,Donna Wilson,38,Female,Salaried Professional,12948.43,686,2022-09-18
CUST-2832,Mary Brown,59,Female,Freelancer,7900.32,761,2022-08-03
CUST-2833,Charles White,44,Male,Salaried Professional,8994.72,817,2021-10-03
CUST-2834,Anthony Rodriguez,27,Female,Salaried Professional,10084.38,555,2022-08-16
CUST-2835,Thomas Thomas,78,Male,Retired,1773.13,695,2020-10-31
CUST-2836,John Rodriguez,40,Female,Self-Employed Business,5164.19,768,2021-08-10
CUST-2837,Lisa Miller,20,Male,Retired,3066.27,770,2022-03-10
CUST-2838,Mary Johnson,35,Female,Salaried Professional,5741.06,850,2020-05-30
CUST-2839,Charles Jones,43,Male,Salaried Professional,7088.88,730,2021-04-25
CUST-2840,James Brown,39,Male,Retired,3017.37,675,2021-04-01
CUST-2841,Betty Rodriguez,64,Male,Blue Collar Worker,4386.9,715,2020-10-12
CUST-2842,Donna Williams,23,Male,Salaried Professional,13750.96,775,2020-05-20
CUST-2843,Susan Thomas,51,Female,Salaried Professional,12674.82,771,2021-01-09
CUST-2844,Linda Young,37,Female,Salaried Professional,9182.95,720,2021-08-18
CUST-2845,James Robinson,42,Female,Salaried Professional,7367.66,700,2021-05-18
CUST-2846,Charles Anderson,41,Female,Salaried Professional,13448.88,673,2021-02-11
CUST-2847,Daniel Clark,18,Female,Self-Employed Business,9170.64,743,2021-11-16
CUST-2848,Linda White,41,Male,Salaried Professional,5056.22,739,2021-07-06
CUST-2849,Sarah Torres,37,Female,Freelancer,7165.16,754,2022-04-14
CUST-2850,Charles Thompson,43,Female,Salaried Professional,5374.41,718,2022-01-28
CUST-2851,Paul Perez,44,Male,Gig Economy Worker,3467.77,650,2022-04-11
CUST-2852,Jennifer Garcia,35,Male,Blue Collar Worker,4706.46,692,2021-07-23
CUST-2853,Joshua Martinez,23,Male,Self-Employed Business,10209.29,800,2021-06-29
CUST-2854,Elizabeth Anderson,39,Male,Blue Collar Worker,3977.19,672,2021-01-06
CUST-2855,Emily Sanchez,41,Female,Gig Economy Worker,2734.98,519,2020-10-22
CUST-2856,Joseph Martinez,56,Female,Blue Collar Worker,3287.54,656,2022-03-22
CUST-2857,Thomas Johnson,24,Male,Blue Collar Worker,4876.49,549,2022-07-01
CUST-2858,Joshua Moore,39,Male,Blue Collar Worker,2238.22,735,2021-05-07
CUST-2859,Lisa Anderson,30,Male,Blue Collar Worker,2378.72,557,2020-04-25
CUST-2860,Charles Rodriguez,38,Female,Salaried Professional,12514.85,748,2022-09-26
CUST-2861,Sarah Ramirez,33,Male,Salaried Professional,9051.29,529,2022-09-19
CUST-2862,Emily Lee,33,Male,Salaried Professional,12302.69,713,2021-09-14
CUST-2863,Sandra Moore,66,Male,Salaried Professional,10490.6,745,2022-07-31
CUST-2864,Paul Lewis,21,Female,Self-Employed Business,14095.28,781,2022-06-19
CUST-2865,James Smith,46,Female,Retired,2924.55,571,2021-04-24
CUST-2866,Mark Hill,58,Female,Salaried Professional,8990.23,634,2020-10-26
CUST-2867,Jennifer Brown,53,Female,Salaried Professional,8145.81,788,2022-03-18
CUST-2868,Linda Hill,51,Male,Salaried Professional,10663.82,785,2020-03-06
CUST-2869,Ashley Hill,33,Female,Self-Employed Business,4378.63,776,2021-11-21
CUST-2870,Donna Brown,23,Male,Blue Collar Worker,4102.58,570,2021-10-13
CUST-2871,Matthew Flores,37,Male,Student,1758.46,691,2022-02-16
CUST-2872,Richard Hill,27,Male,Freelancer,5504.37,692,2020-09-06
CUST-2873,Margaret Robinson,24,Male,Freelancer,7395.22,777,2021-01-18
CUST-2874,Joshua Allen,18,Female,Salaried Professional,11588.49,695,2020-11-06
CUST-2875,Susan Lewis,64,Female,Self-Employed Business,15829.51,814,2020-10-29
CUST-2876,Elizabeth Garcia,49,Male,Gig Economy Worker,4293.26,616,2021-04-26
CUST-2877,Robert Taylor,31,Female,Self-Employed Business,9541.76,661,2021-02-24
CUST-2878,Nancy Lewis,42,Male,Self-Employed Business,14593.88,758,2020-07-09
CUST-2879,Matthew Williams,36,Male,Blue Collar Worker,2238.75,658,2020-12-31
CUST-2880,Kimberly Robinson,42,Male,Blue Collar Worker,3123.21,661,2020-10-18
CUST-2881,David Wilson,32,Female,Salaried Professional,12258.92,828,2021-02-08
CUST-2882,Mary White,39,Female,Salaried Professional,6187.52,816,2021-12-29
CUST-2883,Nancy Perez,42,Female,Blue Collar Worker,4661.22,764,2021-02-13
CUST-2884,Patricia Moore,33,Female,Salaried Professional,13332.67,562,2022-09-08
CUST-2885,Margaret White,24,Male,Salaried Professional,8367.24,672,2021-04-14
CUST-2886,James Walker,33,Female,Blue Collar Worker,2986.76,846,2020-07-06
CUST-2887,Mary Williams,42,Female,Self-Employed Business,5803.58,529,2020-11-18
CUST-2888,Sarah Flores,34,Male,Blue Collar Worker,4693.9,577,2022-01-14
CUST-2889,Donna Hernandez,37,Female,Salaried Professional,10483.62,833,2022-06-16
CUST-2890,Patricia Nguyen,48,Female,Salaried Professional,10475.55,805,2020-06-15
CUST-2891,Thomas Taylor,40,Female,Salaried Professional,12457.5,780,2020-06-14
CUST-2892,David Nguyen,18,Female,Gig Economy Worker,3469.06,714,2021-03-20
CUST-2893,Donna Hernandez,31,Female,Salaried Professional,10465.2,639,2021-03-05
CUST-2894,Elizabeth Hill,46,Female,Blue Collar Worker,4781.06,643,2020-11-21
CUST-2895,Jessica Walker,31,Female,Gig Economy Worker,2926.35,565,2022-03-09
CUST-2896,James Scott,28,Female,Salaried Professional,12015.97,656,2022-08-27
CUST-2897,Linda Thomas,26,Female,Blue Collar Worker,4054.1,713,2020-03-11
CUST-2898,Susan Young,38,Male,Blue Collar Worker,2253.65,644,2021-09-09
CUST-2899,Christopher Perez,51,Female,Blue Collar Worker,4309.39,580,2020-01-19
CUST-2900,Thomas Robinson,23,Female,Salaried Professional,13913.2,708,2021-11-17
CUST-2901,Thomas Nguyen,53,Male,Blue Collar Worker,4053.3,634,2021-07-07
CUST-2902,Robert Perez,47,Female,Blue Collar Worker,5423.58,645,2021-02-13
CUST-2903,Anthony Martinez,23,Female,Salaried Professional,7750.22,767,2021-04-10
CUST-2904,Linda Davis,55,Male,Salaried Professional,9418.49,807,2022-01-30
CUST-2905,Steven Wilson,51,Female,Blue Collar Worker,5339.98,552,2020-12-26
CUST-2906,Thomas Jackson,41,Male,Retired,3108.2,662,2021-05-05
CUST-2907,Michelle Moore,26,Male,Blue Collar Worker,3938.01,722,2020-03-21
CUST-2908,Nancy Anderson,39,Male,Self-Employed Business,13226.75,792,2021-10-16
CUST-2909,Paul Lee,27,Male,Blue Collar Worker,3033.01,709,2020-02-15
CUST-2910,Barbara Hill,58,Male,Self-Employed Business,14624.33,722,2021-10-14
CUST-2911,Lisa Lewis,37,Male,Salaried Professional,7662.36,539,2021-08-25
CUST-2912,Nancy Jackson,37,Male,Self-Employed Business,10221.19,611,2020-02-22
CUST-2913,Jessica Hill,25,Male,Salaried Professional,9561.69,664,2020-11-28
CUST-2914,Sarah Martinez,21,Female,Blue Collar Worker,2796.23,639,2020-05-15
CUST-2915,Anthony Martin,35,Female,Freelancer,3269.51,717,2021-08-02
CUST-2916,Thomas Williams,46,Male,Salaried Professional,12095.49,706,2021-10-17
CUST-2917,Susan Robinson,49,Male,Self-Employed Business,15132.07,769,2022-04-07
CUST-2918,Linda Anderson,50,Male,Salaried Professional,12045.16,748,2020-12-06
CUST-2919,Barbara Garcia,50,Female,Salaried Professional,12044.68,807,2020-06-12
CUST-2920,Susan Brown,23,Male,Student,732.55,496,2021-03-13
CUST-2921,Mary Davis,34,Female,Salaried Professional,6107.64,599,2021-02-23
CUST-2922,Donna Johnson,18,Female,Salaried Professional,7293.56,574,2022-02-20
CUST-2923,Emily Moore,45,Male,Blue Collar Worker,3998.65,613,2022-04-20
CUST-2924,Donald Harris,33,Male,Salaried Professional,5141.08,727,2021-11-04
CUST-2925,Donna Brown,42,Female,Blue Collar Worker,5076.33,767,2021-10-21
CUST-2926,Betty Martinez,47,Male,Student,1322.02,579,2020-01-16
CUST-2927,Andrew Ramirez,25,Female,Salaried Professional,9950.36,701,2022-06-08
CUST-2928,Susan Allen,56,Female,Self-Employed Business,13656.19,825,2021-02-11
CUST-2929,David Thomas,41,Female,Salaried Professional,10770.01,693,2020-03-31
CUST-2930,Paul White,40,Female,Self-Employed Business,11179.74,689,2022-07-08
CUST-2931,Susan Rodriguez,28,Male,Blue Collar Worker,4482.37,615,2021-02-16
CUST-2932,Linda King,55,Female,Self-Employed Business,5948.32,705,2020-07-03
CUST-2933,Steven Johnson,38,Male,Salaried Professional,8758.87,695,2021-08-02
CUST-2934,Elizabeth Flores,57,Female,Blue Collar Worker,4340.03,693,2021-12-31
CUST-2935,Lisa Harris,32,Female,Gig Economy Worker,4623.33,671,2022-09-17
CUST-2936,Elizabeth Taylor,32,Female,Gig Economy Worker,4150.52,737,2022-01-05
CUST-2937,Lisa Nguyen,35,Male,Salaried Professional,5671.7,675,2022-01-02
CUST-2938,Joshua Martin,58,Female,Gig Economy Worker,4711.53,630,2020-01-16
CUST-2939,David Walker,64,Female,Self-Employed Business,6933.5,850,2021-06-06
CUST-2940,Emily Anderson,19,Female,Self-Employed Business,9392.59,555,2020-03-17
CUST-2941,Daniel Davis,37,Male,Salaried Professional,8302.12,767,2020-12-24
CUST-2942,Anthony Martin,20,Male,Salaried Professional,7964.95,684,2021-05-22
CUST-2943,Donna Wilson,28,Female,Salaried Professional,9656.33,771,2020-03-04
CUST-2944,Michael Williams,35,Male,Salaried Professional,12627.89,820,2021-12-17
CUST-2945,Mary Thomas,37,Female,Salaried Professional,8412.84,745,2020-04-07
CUST-2946,Ashley Allen,30,Male,Self-Employed Business,4259.32,765,2020-09-23
CUST-2947,Lisa Williams,44,Male,Self-Employed Business,10066.41,821,2021-01-28
CUST-2948,Richard Rodriguez,59,Male,Salaried Professional,7547.75,628,2020-06-24
CUST-2949,Steven Scott,39,Female,Salaried Professional,8516.56,629,2021-04-01
CUST-2950,Margaret Lopez,53,Male,Retired,4165.08,763,2021-02-03
CUST-2951,Michelle Walker,38,Female,Salaried Professional,10285.76,654,2020-04-10
CUST-2952,Daniel Harris,40,Female,Salaried Professional,8640.23,732,2022-09-21
CUST-2953,Robert Thomas,18,Male,Gig Economy Worker,3805.61,682,2020-09-26
CUST-2954,James Hernandez,40,Male,Gig Economy Worker,4590.45,685,2022-06-04
CUST-2955,Jennifer Miller,29,Male,Salaried Professional,11212.86,632,2020-03-12
CUST-2956,Lisa Lopez,37,Female,Gig Economy Worker,2213.42,624,2020-05-17
CUST-2957,William Garcia,41,Male,Gig Economy Worker,3950.86,707,2020-02-06
CUST-2958,Daniel Young,26,Male,Freelancer,3380.12,698,2021-07-10
CUST-2959,Sandra Smith,31,Male,Self-Employed Business,12245.34,708,2021-09-20
CUST-2960,Donald Allen,20,Female,Self-Employed Business,6916.0,708,2021-11-30
CUST-2961,Michael Martin,22,Female,Salaried Professional,7548.57,738,2020-07-08
CUST-2962,Margaret Perez,40,Male,Freelancer,3541.97,748,2022-07-18
CUST-2963,David Gonzalez,41,Female,Salaried Professional,5866.18,634,2022-01-20
CUST-2964,James Wright,41,Female,Salaried Professional,8458.34,649,2022-02-23
CUST-2965,Barbara White,62,Male,Salaried Professional,5298.17,701,2022-09-06
CUST-2966,John Brown,18,Male,Retired,3785.93,605,2022-06-03
CUST-2967,James Martin,41,Female,Salaried Professional,13358.52,733,2022-09-06
CUST-2968,John Walker,47,Male,Self-Employed Business,8168.29,832,2020-02-03
CUST-2969,Anthony Thomas,44,Male,Freelancer,2972.86,683,2021-04-25
CUST-2970,Nancy Scott,28,Male,Salaried Professional,10722.72,730,2021-12-07
CUST-2971,Lisa Sanchez,43,Female,Salaried Professional,8233.03,685,2021-04-20
CUST-2972,Sandra Johnson,18,Male,Salaried Professional,9562.15,604,2020-10-23
CUST-2973,Joshua Lewis,36,Male,Blue Collar Worker,2802.38,723,2020-07-02
CUST-2974,Nancy Jones,33,Female,Self-Employed Business,11453.55,751,2022-04-26
CUST-2975,Lisa Wright,27,Male,Gig Economy Worker,2601.43,653,2020-06-24
CUST-2976,Donna Martin,33,Female,Salaried Professional,10979.82,733,2020-10-07
CUST-2977,Richard Allen,60,Male,Blue Collar Worker,3234.55,640,2020-09-08
CUST-2978,Sarah Miller,34,Female,Salaried Professional,11468.74,796,2022-03-22
CUST-2979,Joseph Smith,37,Female,Retired,1620.22,630,2021-07-31
CUST-2980,Joshua Lewis,55,Female,Retired,2916.36,660,2022-07-17
CUST-2981,Sarah Garcia,33,Female,Salaried Professional,12527.21,819,2021-09-15
CUST-2982,Steven Ramirez,29,Female,Gig Economy Worker,2098.4,670,2021-11-01
CUST-2983,Paul Davis,40,Male,Blue Collar Worker,3190.39,602,2020-02-14
CUST-2984,Jessica Brown,48,Male,Salaried Professional,9941.19,774,2022-03-08
CUST-2985,John Martinez,49,Male,Salaried Professional,5292.61,703,2022-03-06
CUST-2986,Steven King,55,Male,Salaried Professional,12119.45,665,2021-02-13
CUST-2987,Donald Perez,40,Male,Retired,3352.93,712,2022-06-05
CUST-2988,Lisa Garcia,50,Female,Retired,3358.88,756,2020-05-25
CUST-2989,Ashley Garcia,25,Female,Blue Collar Worker,4726.77,658,2020-06-24
CUST-2990,Karen Scott,30,Female,Salaried Professional,5108.55,838,2020-05-08
CUST-2991,Matthew Williams,33,Female,Blue Collar Worker,5377.55,641,2021-09-24
CUST-2992,John White,27,Female,Salaried Professional,12424.57,593,2020-03-24
CUST-2993,Sandra Clark,59,Female,Salaried Professional,13795.41,694,2020-10-08
CUST-2994,Elizabeth Wilson,50,Female,Gig Economy Worker,4703.52,630,2021-07-16
CUST-2995,Michael Nguyen,21,Male,Blue Collar Worker,2585.98,766,2021-02-09
CUST-2996,Ashley Perez,37,Female,Self-Employed Business,10526.09,643,2022-04-09
CUST-2997,Sarah Hill,30,Male,Blue Collar Worker,2472.13,787,2022-02-07
CUST-2998,James White,37,Female,Blue Collar Worker,3931.59,683,2022-09-26
CUST-2999,Kimberly Davis,25,Female,Freelancer,3577.21,620,2022-03-03
CUST-3000,Matthew Sanchez,60,Female,Salaried Professional,7438.46,690,2021-03-21
CUST-3001,Jennifer Lee,55,Male,Retired,2546.04,692,2022-03-29
CUST-3002,Emily Rodriguez,27,Female,Salaried Professional,5228.78,659,2022-02-03
CUST-3003,Paul Lee,28,Male,Blue Collar Worker,4412.03,708,2021-03-18
CUST-3004,Margaret Thomas,30,Male,Self-Employed Business,7791.28,614,2021-05-06
CUST-3005,Jennifer King,48,Male,Gig Economy Worker,4241.47,702,2020-07-27
CUST-3006,Jessica Anderson,18,Female,Salaried Professional,7368.4,626,2021-03-26
CUST-3007,Jennifer Wilson,32,Female,Student,528.65,479,2021-05-09
CUST-3008,Daniel Moore,53,Female,Salaried Professional,10334.62,710,2022-03-18
CUST-3009,John Moore,52,Female,Blue Collar Worker,5444.25,747,2022-03-15
CUST-3010,Patricia Martin,37,Female,Salaried Professional,11199.39,609,2020-03-07
CUST-3011,Linda Young,58,Male,Blue Collar Worker,4748.06,743,2020-05-03
CUST-3012,Ashley Jones,53,Female,Blue Collar Worker,3695.84,647,2020-11-17
CUST-3013,Anthony Wilson,43,Female,Self-Employed Business,4805.68,699,2021-05-20
CUST-3014,Emily Walker,64,Female,Salaried Professional,8404.28,804,2021-03-02
CUST-3015,Joshua Thomas,43,Female,Blue Collar Worker,2602.97,606,2020-01-13
CUST-3016,Linda Young,24,Female,Student,1364.68,609,2022-05-12
CUST-3017,Robert Jackson,52,Female,Retired,1772.53,575,2021-11-18
CUST-3018,Emily Garcia,54,Female,Gig Economy Worker,4647.45,709,2021-03-10
CUST-3019,James Gonzalez,21,Male,Self-Employed Business,8729.07,724,2021-05-30
CUST-3020,Susan Lee,57,Female,Self-Employed Business,6988.97,850,2020-07-17
CUST-3021,Anthony Smith,36,Female,Salaried Professional,8926.28,733,2021-09-30
CUST-3022,Andrew Allen,42,Male,Salaried Professional,7283.78,656,2020-01-13
CUST-3023,Steven Rodriguez,42,Female,Salaried Professional,9304.47,666,2020-02-15
CUST-3024,Susan Davis,33,Male,Salaried Professional,13807.19,850,2021-07-12
CUST-3025,Linda King,27,Male,Salaried Professional,10353.9,755,2020-07-25
CUST-3026,Betty Nguyen,44,Female,Salaried Professional,13720.71,807,2021-10-25
CUST-3027,Robert Miller,38,Male,Blue Collar Worker,4668.59,780,2022-07-08
CUST-3028,Donald Clark,62,Female,Salaried Professional,5192.21,627,2020-07-30
CUST-3029,Patricia Sanchez,34,Male,Salaried Professional,11219.73,781,2020-07-23
CUST-3030,Anthony Brown,71,Female,Self-Employed Business,12305.69,796,2020-09-28
CUST-3031,Christopher Garcia,41,Female,Salaried Professional,8414.42,822,2021-08-11
CUST-3032,David Hill,35,Female,Retired,2492.16,584,2020-11-23
CUST-3033,Donna Jackson,33,Female,Student,1726.11,685,2020-04-02
CUST-3034,Donna Harris,30,Male,Salaried Professional,10186.29,684,2022-05-24
CUST-3035,Paul Thomas,34,Female,Self-Employed Business,15406.47,746,2022-08-27
CUST-3036,Susan Torres,38,Male,Freelancer,7881.03,778,2021-03-27
CUST-3037,Andrew Martin,36,Male,Blue Collar Worker,2556.08,728,2021-04-06
CUST-3038,Andrew Lopez,47,Female,Gig Economy Worker,3182.13,723,2022-08-10
CUST-3039,Matthew King,32,Male,Salaried Professional,9426.13,845,2020-05-10
CUST-3040,Susan Brown,22,Female,Blue Collar Worker,3850.6,773,2021-08-20
CUST-3041,Steven Anderson,46,Female,Self-Employed Business,4190.65,749,2022-02-13
CUST-3042,Andrew Scott,31,Female,Blue Collar Worker,3132.37,635,2020-11-04
CUST-3043,Nancy Wilson,29,Female,Self-Employed Business,4408.56,617,2022-04-05
CUST-3044,Nancy Brown,38,Male,Blue Collar Worker,2969.62,558,2021-06-30
CUST-3045,Michelle Robinson,29,Female,Self-Employed Business,13714.34,639,2022-02-09
CUST-3046,Christopher Brown,39,Female,Salaried Professional,12382.02,752,2021-08-27
CUST-3047,Patricia Johnson,35,Female,Salaried Professional,13343.05,571,2021-06-15
CUST-3048,Nancy Harris,36,Male,Salaried Professional,9365.52,720,2022-08-18
CUST-3049,Daniel Jones,47,Female,Self-Employed Business,9056.57,702,2022-03-25
CUST-3050,Sarah Thompson,50,Male,Retired,2537.42,667,2020-10-04
CUST-3051,John Thompson,50,Male,Gig Economy Worker,3432.68,795,2020-11-13
CUST-3052,James Martin,19,Female,Freelancer,4985.63,626,2022-05-27
CUST-3053,Sandra Wright,37,Male,Blue Collar Worker,5254.96,662,2022-04-23
CUST-3054,Sandra Moore,40,Male,Self-Employed Business,15864.88,784,2022-06-13
CUST-3055,Ashley Jackson,39,Male,Salaried Professional,9224.34,708,2021-10-23
CUST-3056,Betty Rodriguez,78,Male,Self-Employed Business,9274.84,764,2020-06-03
CUST-3057,Jessica Davis,31,Male,Blue Collar Worker,2253.18,644,2021-08-13
CUST-3058,Matthew Young,27,Female,Salaried Professional,6211.08,595,2021-06-20
CUST-3059,Michelle Flores,46,Male,Blue Collar Worker,5374.13,661,2020-02-27
CUST-3060,Sandra Davis,54,Male,Self-Employed Business,7449.02,679,2021-08-13
CUST-3061,Jessica Wilson,22,Female,Salaried Professional,6034.6,701,2021-02-25
CUST-3062,Michelle Wilson,18,Female,Blue Collar Worker,5077.06,581,2021-12-29
CUST-3063,Joseph Lopez,40,Female,Freelancer,7881.22,605,2021-07-24
CUST-3064,Donald Allen,42,Female,Salaried Professional,11798.64,640,2021-04-24
CUST-3065,Karen Thomas,28,Male,Blue Collar Worker,4255.28,588,2020-07-28
CUST-3066,Lisa Hill,35,Female,Freelancer,2609.83,582,2020-05-01
CUST-3067,Donald Wilson,43,Female,Salaried Professional,10892.14,674,2021-04-12
CUST-3068,Donald Lewis,45,Male,Salaried Professional,8391.78,715,2021-03-22
CUST-3069,Ashley Martinez,35,Male,Salaried Professional,10926.08,658,2021-10-18
CUST-3070,Sandra White,40,Male,Salaried Professional,8770.18,706,2022-05-12
CUST-3071,Sarah Flores,30,Female,Salaried Professional,10147.4,821,2020-02-29
CUST-3072,Lisa Perez,25,Female,Blue Collar Worker,5381.65,741,2021-03-03
CUST-3073,Patricia Martinez,29,Female,Student,715.23,678,2020-11-05
CUST-3074,Michelle Jackson,40,Female,Self-Employed Business,9411.92,733,2021-11-10
CUST-3075,Linda Walker,36,Male,Salaried Professional,6291.58,623,2020-04-15
CUST-3076,Thomas Hernandez,33,Male,Salaried Professional,6273.12,669,2022-06-12
CUST-3077,Michael Scott,39,Female,Blue Collar Worker,3717.71,623,2020-06-02
CUST-3078,Betty Torres,52,Female,Salaried Professional,13418.13,829,2022-02-03
CUST-3079,Emily Miller,21,Female,Self-Employed Business,13791.11,717,2020-09-02
CUST-3080,Ashley Brown,36,Female,Blue Collar Worker,3747.21,617,2020-03-12
